6561,For Your Babies,Simply Red
6563,HANGGANG NGAYON IKAW,OGIE ALCASID
6571,IF I CAN DREAM,ELVIS PRESLEY
6585,Kiss From A Rose,Seal
6593,MISSING YOU,DIANA ROSS
6594,Missing You,Backstreet Boys
6619,Sorry Song,Brian McKnight
6625,TELL HIM,THE EXCITERS
6626,THAT'S THE WAY (I LIKE IT),BACKSTREET BOYS
6635,Together Again,Janet Jackson
6636,TOO LATE TOO SOON,JON SECADA
6641,VISIONS OF A SUNSET,SHAWN STOCKMAN
6646,When You Believe,Mariah Carey
6664,I'm Glad,J.Lopez
6675,NEVER EVER,ALL SAINTS
6702,Hanggang Ngayon,Kyla
6756,One Love,Blue
6759,The Past,Ray Parker
6792,EVERYTHING,JODY WATLEY
6801,Three Ring Circus,Blue Magic
6817,DI KO KAYA,TEENHEARTS
6840,BEST IN ME,BLUE
6843,DIRRTY,Christina Aguilerra
6854,Huwag Ka Lang Mawawala,Ogie Alcasid
6871,Jenny From The Block,Jennifer Lopez
6877,NEVER EVER,ALL SAINTS
6882,"One Body, One Soul",Ella Mae Saison
6900,Through The Rain,Mariah Carey
6904,Upside Down,Diana Ross
6925,DEJAVU,DIONNE WARWICK
6941,Jealous,Nina
6952,Try It On My Own,Whitney Houston
6971,Drowning,Backstreet Boys
6977,Free,Lighthouse Family
6980,Give Love On Christmas Day,Jackson 5
6983,Bakit Ngayon Ka Lang,Freestyle feat. Pops Fernandez
7012,SPINNING WHEEL,BLOOD SWEAT AND TEARS
7014,SUSPICIOUS MINDS,ELVIS PRESLEY
7033,You Are The Love Of My LIfe,Diana Ross
7038,You Should Know By Now,Angela Bofill
7047,Unbreak My Heart,Toni Braxton
7049,Reunited,Peaches and Herbs
7057,Always,Atlantic Star
7078,Make It Real,The Jets
7094,Time Will Reveal,El Debarge
7095,Where's The Love,Black Eyed Peas
7096,DIRRTY,Cristina Aguilerra
7099,ALWAYS AND FOREVER,MARIAH CAREY
7118,NO ONE ELSE COMES CLOSE,Joe
7119,One Hello,Randy Crawford
7146,Anytime,Janet Jackson
7166,BAD,MICHAEL JACKSON
7176,The Best Thing That Ever Happened,Gladys Knight and the Pips
7177,Betcha By Golly Wow,Stylistics
7191,(YOU'VE GOT) THE MAGIC TOUCH,THE PLATTERS
7199,By Your Side,Lovely M.
7225,All In Love Is Fair,Stevie B.
7227,Never Be The Same Again,Mel C.
7248,It's Gonna Be Me,NSYNC
7271,Back At One,Brian Mcnight
7296,Remember Me This Way,JORDAN HILL
7303,Fantasy,"Earth, Wind & Fire"
7304,Father Figure,Wham
7309,I Want You For My Self,Another Level
7334,MOST BEAUTIFUL GIRL,PRINCE
7344,OUT OF REACH,GABRIELLE
7351,2nd Floor,Nina
7352,When You Look At Me,Christina Millian
7355,Aangkin Sa Puso Ko,Vina Morales
7360,BABY BOY,BEYONCE
7375,Like I Love You,Justin Timberlake
7377,Bakit Pa Ba,Jay-R
7378,Because Of You,Keith Martin
7379,Crazy Inlove,Beyonce
7380,DESIGN FOR LOVE,JAY R
7385,I GOT A GIRLFRIEND,JAY R.
