18978,Salamat Na Lang,Shamrock
18988,Somebody Done Somebody Wrong Song,BJ Thomas
26017,Jealous Heart,Ray Price
26083,A Woman Like You,Lee Brice
26089,Cry,Fatih Hill
26106,Send Me The Pillow,Everly Brothers
26135,A Tear Fell,Ray Charles
26173,Slow Hands,Niall Horan
26180,What If We Fall In Love,Crystal Gayle and Gary Morris
26192,Makin' Me Fall In Love Again,Kellie Pickler
26194,Midsummer Nights,Kenny Rogers
26240,The Wayward Wind,The Everly Brothers
26260,Would I Lie To You,Charles & Eddie
26293,Say You Will,Billy Gilman
26299,Me And You,Kenny Chesney
26308,Before The Next Teardrop Falls,Freddy Fender
26312,Tulsa Time,Eric Clapton
26315,God Your Mama and Me,Florida Georgia Line ft. The Backstreet Boys
26318,Hurricane,Luke Combs
26330,All Too Well,Taylor Swift
26342,Every Time I Hear That Song,Blake Shelton
26399,Do I Make You Wanna,Billy Currington
26434,Hoedown Throwdown,Miley Cyrus
26491,Half The Way,Crystal Gayle
26493,Love Me,Collin Raye
26506,I'm So Lonesome I Could Cry,The Everly Brothers
26521,Too Much To Ask,Niall Horan
26552,Inspired,Miley Cyrus
26613,What Ifs,Kane Brown ft. Lauren Alaina
26681,There's No Gettin Over Me,Ronnie Milsap
26730,Younger Now,Miley Cyrus
26739,My Girl,Dylan Scott
26757,Crazy,Patsy Cline
26790,Meant To Be,Bebe Rexha & Florida Georgia Line
26811,Livin' On Love,Alan Jackson
26822,Say Something,Justin Timberlake ft. Chris Stapleton
26876,Somebody Else Will,Justin Moore
26954,You Were Mine,Dixie Chicks
26958,Heaven,Kane Brown
26963,On The Loose,Niall Horan
26994,It Matters To Me,Faith Hill
27003,Ngiti,Shamrock
27008,Most People Are Good,Luke Bryan
27010,Yeah Boy,Kelsea Ballerini
27017,Someone To Love Me (The Prisoners Song),Brenda Lee
27035,Marry Me,Thomas Rhett
27037,Hey Stephen,Taylor Swift
27055,Honey Bee,Blake Shelton
27081,Peaceful Easy Feeling,The Eaqles
27118,Lose It,Kane Brown
27131,Mercy,Brett Young
27132,Speechless,Dan + Shay
27167,Tequila,Dan + Shay
27177,Simple,Florida Georgia Line
27195,Don't Forget I Still Love You,Bobbi Martin
27196,Losing You,Brenda Lee
27205,Love Is What We Make It,Kenny Rogers
27209,Someone To Love Me,Brenda Lee
27216,Babe,Sugarland ft Taylor Swift
27231,Real Life,Jake Owen
27234,Summer Fever,Little Big Town
27258,Fools Fall In Love,Jacky Ward
27327,Follow Me (Dj Homicide Remix),Uncle Kracker
